,avg,avgTrades,dateRange,evaluationScore,evaluationScoreOnSecondary,id,max,maxsize,min,sharpe,size,std
0,-12.251241971187692,20.133333333333333,2016-10-04 05:17:10 to 2017-01-02 05:17:10,,,0,18.550276889923055,30,-38.8263780782881,-23987268.74146421,30,15.726696374815779
1,-3.9387836596575143,8.428571428571429,,,,1,9.177824445256874,30,-34.35028256725835,-0.9726053243027666,10,10.945166690333147
2,3.5394980020933855,5.0,,,,2,17.879228277596695,15,-7.746933825734388,-0.5650936829835266,14,6.836712858927
3,4.937399911597893,7.5,,,,3,17.879228277596695,72,-18.966583145237337,-0.12168728058115573,32,8.073978281629019
4,6.777555224088639,5.25,,,,4,17.879228277596695,72,-19.39496461137739,-0.04503600278760444,44,6.968977680245072
5,6.074848680375087,8.1,,,,5,11.794283866268302,72,-17.300291130980526,0.13076134135068082,51,6.3940326866410615
6,0.7993389614428875,20.571428571428573,,,,6,9.694952791015453,15,-36.3003921231778,-0.33900010904767286,22,15.309295756216713
7,3.137455561570015,9.222222222222221,,,,7,9.694952791015453,15,-24.006935452336847,0.22609034666038014,23,11.229596436146212
8,5.249168551773297,4.666666666666667,,,,8,17.879228277596695,15,-19.40970615843453,0.218838706325214,22,11.23125468161357
9,5.625246426565278,13.647058823529411,,,,9,18.550276889923055,65,-34.595894647019435,-0.20108607894205432,43,11.819903140725907
10,5.0371657616414955,14.533333333333333,,,,10,17.879228277596695,75,-33.58514719494353,-11.155480149349206,51,11.210177032905667
11,5.242316367728129,6.0,,,,11,9.694952791015453,64,-17.83684146331845,0.334774838695013,39,8.816334639296766
12,8.893889725194816,4.75,,,,12,18.550276889923055,15,-17.300291130980526,0.47555871245718817,20,6.319868006787106
13,2.26679114216345,12.214285714285714,,,,13,17.879228277596695,69,-31.730662183865604,-17.479892879574578,35,12.943886703233414
14,5.1708137434596635,27.647058823529413,,,,14,17.879228277596695,59,-72.84680465568911,-3.2624127703305668,47,14.145928846486921
15,8.064853034993916,6.0,,,,15,10.094833911204262,59,-17.300291130980526,0.42317794729082486,43,5.4920135914687025
16,7.287202378719395,6.25,,,,16,11.813611297691097,15,-17.300291130980526,0.47353442102147375,15,7.176829274619422
17,-2.431361606028989,336.4,,,,17,17.879228277596695,25,-119.5733703911674,-0.7162889386073428,23,28.139978296216313
18,1.4278218574825623,14.466666666666667,,,,18,17.879228277596695,75,-34.33773674315661,-0.03170979625572297,33,14.889955064338135
19,8.225564326165564,7.666666666666667,,,,19,17.879228277596695,75,-7.763386923455215,0.3680155178788229,36,5.357928442805483
20,7.267279130737795,5.357142857142857,,,,20,17.879228277596695,75,-17.300291130980526,0.3146416384874892,52,7.937375907467736
21,6.71530027499748,6.0,,,,21,17.879228277596695,75,-24.10736947603398,0.29254669872623007,55,7.549405940606605
22,7.787263246860196,5.0,,,,22,18.550276889923055,75,-17.300291130980526,0.31368325651422013,65,6.439626304615236
23,7.505245477516583,8.333333333333334,,,,23,11.813611297691097,86,-7.763386923455215,0.3157323870082121,63,5.6306619455488685
24,6.643668712349787,5.5,,,,24,11.813611297691097,15,-17.300291130980526,0.4505978806358676,17,8.757179964079945
25,9.846285541492284,6.0,,,,25,11.813611297691097,15,9.694952791015453,0.5496664398566923,14,0.5456379915012141
26,10.209964213442168,3.6,,,,26,18.550276889923055,15,-0.7081111198948804,0.45266647988198183,17,3.862356471579864
