,avg,avgTrades,dateRange,evaluationScore,evaluationScoreOnSecondary,id,max,maxsize,min,sharpe,size,std
0,-52.377603981038,459.46666666666664,2017-11-17 20:53:14 to 2018-02-15 20:53:14,,,0,481.2259919764893,30,-255.09968702441395,-0.4647956865517891,30,168.97913377362005
1,154.13102056635202,664.875,,,,1,481.2259919764893,30,-259.001179864464,-0.2037955645319548,23,248.9372090995653
2,274.6660539871004,219.0,,,,2,607.9829999766284,30,-6.561775226192708,-0.016075706258476288,21,196.010047277209
3,305.7630358116505,352.3333333333333,,,,3,607.9829999766284,62,-221.5851323627269,-0.05836935344771824,36,249.53028838972898
4,283.6464299629086,642.8823529411765,,,,4,607.9829999766284,62,-238.7680302831688,-0.16698106412584285,55,299.4569108903864
5,333.54439574672506,481.22222222222223,,,,5,607.9829999766284,62,-234.71057780679305,-0.06795163430637549,56,268.6407769131963
6,380.45007142012327,619.4,,,,6,607.9829999766284,62,-198.03933270110934,-0.03324971147517968,54,236.64168655839708
7,392.54969531333967,254.625,,,,7,607.9829999766284,62,-179.5949346725518,-0.01024446611562467,59,229.79164696131787
8,384.1431706545626,611.0,,,,8,607.9829999766284,62,-227.14416467692925,-0.040297340182941434,62,249.86556866487382
9,399.2634234203992,273.57142857142856,,,,9,607.9829999766284,62,-125.84018066713213,-0.01691866391878434,68,237.31559091726328
10,413.3722383283847,568.3333333333334,,,,10,607.9829999766284,62,-248.22475561578415,-0.03269244116017526,72,245.94764236289598
11,477.94931757410257,283.8333333333333,,,,11,607.9829999766284,62,-204.98440474140952,0.015979586488967988,66,192.0657491349306
12,494.669990897223,310.2,,,,12,607.9829999766284,62,-174.08725828302983,0.028475648852879325,66,173.48616291053017
13,496.13168447471975,571.25,,,,13,607.9829999766284,62,-225.1878568095724,0.016229715214756933,64,190.37105850602214
14,521.3867922514124,201.0,,,,14,607.9829999766284,62,184.4715800828679,0.0473383118043906,65,140.15009330839254
15,525.7893419706656,575.3333333333334,,,,15,607.9829999766284,62,-198.03933270110934,0.029383587777293357,65,156.44367035799834
16,525.5853571343539,477.8,,,,16,607.9829999766284,62,-230.85810955825218,0.020640122051627737,68,157.04371244122197
17,500.32706206641325,414.3,,,,17,607.9829999766284,62,-198.03933270110934,-0.007766102606240079,74,209.94182801477473
18,583.3460177184348,235.0,,,,18,607.9829999766284,62,370.1675721929291,0.043241641910651524,64,54.88018798341155
19,535.2704430146014,278.125,,,,19,607.9829999766284,62,-161.1186632140332,0.017857144999643255,67,174.61701669156315
