,avg,avgTrades,dateRange,evaluationScore,evaluationScoreOnSecondary,id,max,maxsize,min,sharpe,size,std
0,-218.24782935213,241.46666666666667,2017-10-22 11:13:30 to 2018-01-20 11:13:30,,,0,327.31760974994575,30,-729.4467044911062,-0.023903249763512015,30,294.4273925654339
1,69.82808308253995,161.0,,,,1,327.31760974994575,30,-645.3417896175639,0.1691122260799167,24,322.0497952033796
2,195.46169397277563,57.625,,,,2,327.31760974994575,30,-128.75291045088602,0.25083970562438024,23,153.99936340003205
3,76.18219836286643,305.25,,,,3,327.31760974994575,30,-617.4128947610711,0.1915043475671314,30,339.11597616632986
4,227.6874884793481,111.0,,,,4,487.34048358601206,30,-603.0949432671918,0.23524986741871765,27,204.623112596849
5,186.92765384160714,213.4,,,,5,963.0786056863072,88,-704.8509845293976,0.1464115951554656,51,384.87181822762807
6,445.9724823473222,110.5,,,,6,963.0786056863072,90,-573.95405735133,0.20381391860508108,53,376.56098494193424
7,533.2569258715872,50.0,,,,7,963.0786056863072,90,-64.72337394792919,0.25450673739723956,67,350.3182687598749
8,548.0735461540918,33.0,,,,8,963.0786056863072,90,-12.234696658776329,0.23973735015702596,67,353.9797632765591
9,532.1577781596804,52.84615384615385,,,,9,963.0786056863072,90,-244.69253094360192,0.2619973027320045,78,381.4077269262956
10,436.787261047465,129.34375,,,,10,963.0786056863072,90,-702.0952937543676,0.1460777387129409,105,447.49524956848444
11,518.5921004596437,57.125,,,,11,963.0786056863072,90,-519.597524625272,0.28530781717085546,95,407.2111411877791
12,512.5052287719047,95.9,,,,12,963.0786056863072,90,-496.05823012671175,0.2763970935092128,94,405.13746750456335
